Organization,Availability,Division,SystemType,SystemName,Platform,Model,MlperfModel,Scenario,Result,Accuracy,number_of_nodes,host_processor_model_name,host_processors_per_node,host_processor_core_count,accelerator_model_name,accelerators_per_node,Location,framework,operating_system,notes,compliance,errors,version,inferred,has_power,Units,weight_data_types
"NVIDIA","available","closed","datacenter","NVIDIA DGX B200 (8x B200-SXM-180GB, TensorRT)","B200-SXM-180GBx8_TRT","dlrm-v3","dlrm-v3","Offline","10547.4","DLRM_NE: 0.8675504587396435  DLRM_ACC: 0.6964261896038318  DLRM_AUC: 0.7862891896349031","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B200-SXM-180GB","8","build/submission/closed/NVIDIA/results/B200-SXM-180GBx8_TRT/dlrm-v3/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B200 TGP 1000W","closed","0","v6.0","0","False","Samples/s","fp16"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B200 (8x B200-SXM-180GB, TensorRT)","B200-SXM-180GBx8_TRT","dlrm-v3","dlrm-v3","Server","10007.0","DLRM_NE: 0.8675504587396445  DLRM_ACC: 0.6964261896038318  DLRM_AUC: 0.7862891896349031","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B200-SXM-180GB","8","build/submission/closed/NVIDIA/results/B200-SXM-180GBx8_TRT/dlrm-v3/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B200 TGP 1000W","closed","0","v6.0","0","False","Queries/s","fp16"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B200 (8x B200-SXM-180GB, TensorRT)","B200-SXM-180GBx8_TRT","wan-2.2-t2v-a14b","wan-2.2-t2v-a14b","Offline","0.0464402","vbench_score: 69.8098","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B200-SXM-180GB","8","build/submission/closed/NVIDIA/results/B200-SXM-180GBx8_TRT/wan-2.2-t2v-a14b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B200 TGP 1000W","closed","0","v6.0","0","False","Samples/s","fp32"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B200 (8x B200-SXM-180GB, TensorRT)","B200-SXM-180GBx8_TRT","wan-2.2-t2v-a14b","wan-2.2-t2v-a14b","SingleStream","25458383354.0","vbench_score: 69.8853","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B200-SXM-180GB","8","build/submission/closed/NVIDIA/results/B200-SXM-180GBx8_TRT/wan-2.2-t2v-a14b/SingleStream/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B200 TGP 1000W","closed","0","v6.0","0","False","Latency (ms)","fp32"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B200 (8x B200-SXM-180GB, TensorRT)","B200-SXM-180GBx8_TRT","whisper","whisper","Offline","47433.9","ACCURACY: 97.83967947314827","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B200-SXM-180GB","8","build/submission/closed/NVIDIA/results/B200-SXM-180GBx8_TRT/whisper/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B200 TGP 1000W","closed","0","v6.0","0","False","Samples/s","fp16"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","deepseek-r1","deepseek-r1","Offline","70325.7","exact_match: 81.10756608933455  TOKENS_PER_SAMPLE: 3775.6280765724705","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","build/submission/closed/NVIDIA/results/B300-SXM-270GBx8_TRT/deepseek-r1/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.0","0","False","Tokens/s","fp4"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","deepseek-r1","deepseek-r1","Server","42721.4","exact_match: 81.19872379216044  TOKENS_PER_SAMPLE: 3741.4772105742936","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","build/submission/closed/NVIDIA/results/B300-SXM-270GBx8_TRT/deepseek-r1/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.0","0","False","Tokens/s","fp4"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","gpt-oss-120b","gpt-oss-120b","Offline","103961.0","exact_match: 83.565","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","build/submission/closed/NVIDIA/results/B300-SXM-270GBx8_TRT/gpt-oss-120b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.0","0","False","Samples/s","fp4"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","gpt-oss-120b","gpt-oss-120b","Server","100328.0","exact_match: 83.582","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","build/submission/closed/NVIDIA/results/B300-SXM-270GBx8_TRT/gpt-oss-120b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.0","0","False","Queries/s","fp4"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","llama2-70b-99","llama2-70b-99","Offline","112954.0","ROUGE1: 44.7714  ROUGE2: 22.3739  ROUGEL: 29.1483  TOKENS_PER_SAMPLE: 273.1","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","build/submission/closed/NVIDIA/results/B300-SXM-270GBx8_TRT/llama2-70b-99/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.0","0","False","Tokens/s","fp4"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","llama2-70b-99","llama2-70b-99","Server","107318.0","ROUGE1: 44.856  ROUGE2: 22.4112  ROUGEL: 29.1899  TOKENS_PER_SAMPLE: 271.7","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","build/submission/closed/NVIDIA/results/B300-SXM-270GBx8_TRT/llama2-70b-99/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.0","0","False","Tokens/s","fp4"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","llama2-70b-99.9","llama2-70b-99.9","Offline","112954.0","ROUGE1: 44.7714  ROUGE2: 22.3739  ROUGEL: 29.1483  TOKENS_PER_SAMPLE: 273.1","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","build/submission/closed/NVIDIA/results/B300-SXM-270GBx8_TRT/llama2-70b-99.9/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.0","0","False","Tokens/s","fp4"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","llama2-70b-99.9","llama2-70b-99.9","Server","107318.0","ROUGE1: 44.856  ROUGE2: 22.4112  ROUGEL: 29.1899  TOKENS_PER_SAMPLE: 271.7","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","build/submission/closed/NVIDIA/results/B300-SXM-270GBx8_TRT/llama2-70b-99.9/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.0","0","False","Tokens/s","fp4"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","llama3.1-405b","llama3.1-405b","Offline","1951.6","ROUGEL: 21.84372254775757  exact_match: 90.04178689609532  TOKENS_PER_SAMPLE: 636.0","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","build/submission/closed/NVIDIA/results/B300-SXM-270GBx8_TRT/llama3.1-405b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.0","0","False","Tokens/s","fp4"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","llama3.1-405b","llama3.1-405b","Server","1460.25","ROUGEL: 21.822118834475546  exact_match: 90.01338186631372  TOKENS_PER_SAMPLE: 638.6","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","build/submission/closed/NVIDIA/results/B300-SXM-270GBx8_TRT/llama3.1-405b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.0","0","False","Tokens/s","fp4"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","llama3.1-8b","llama3.1-8b","Offline","165432.0","ROUGE1: 38.5159  ROUGE2: 15.9339  ROUGEL: 24.3491  ROUGELSUM: 35.6714  GEN_LEN: 8185045","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","build/submission/closed/NVIDIA/results/B300-SXM-270GBx8_TRT/llama3.1-8b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.0","0","False","Tokens/s","fp4"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","llama3.1-8b","llama3.1-8b","Server","141565.0","ROUGE1: 38.5059  ROUGE2: 15.9356  ROUGEL: 24.3441  ROUGELSUM: 35.6683  GEN_LEN: 8185542","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","build/submission/closed/NVIDIA/results/B300-SXM-270GBx8_TRT/llama3.1-8b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.0","0","False","Tokens/s","fp4"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","wan-2.2-t2v-a14b","wan-2.2-t2v-a14b","Offline","0.0585234","vbench_score: 70.3453","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","build/submission/closed/NVIDIA/results/B300-SXM-270GBx8_TRT/wan-2.2-t2v-a14b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.0","0","False","Samples/s","fp32"
"NVIDIA","available","closed","datacenter","NVIDIA DGX B300 (8x B300-SXM-270GB, TensorRT)","B300-SXM-270GBx8_TRT","wan-2.2-t2v-a14b","wan-2.2-t2v-a14b","SingleStream","23778912625.0","vbench_score: 70.7974","1","Intel(R) Xeon(R) Platinum 8570","2","56","NVIDIA B300-SXM-270GB","8","build/submission/closed/NVIDIA/results/B300-SXM-270GBx8_TRT/wan-2.2-t2v-a14b/SingleStream/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","B300 TGP 1100W","closed","0","v6.0","0","False","Latency (ms)","fp32"
"NVIDIA","available","closed","datacenter","NVIDIA GB200 NVL72 (4x GB200-186GB_aarch64, TensorRT)","GB200-NVL72_GB200-186GB_aarch64x4_TRT","qwen3-vl-235b-a22b","qwen3-vl-235b-a22b","Offline","43.7662","F1_HIERARCHICAL: 0.7884930210985771","1","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","build/submission/closed/NVIDIA/results/GB200-NVL72_GB200-186GB_aarch64x4_TRT/qwen3-vl-235b-a22b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.0","0","False","Samples/s","fp32"
"NVIDIA","available","closed","datacenter","NVIDIA GB200 NVL72 (4x GB200-186GB_aarch64, TensorRT)","GB200-NVL72_GB200-186GB_aarch64x4_TRT","qwen3-vl-235b-a22b","qwen3-vl-235b-a22b","Server","38.0313","F1_HIERARCHICAL: 0.7883566298697722","1","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","build/submission/closed/NVIDIA/results/GB200-NVL72_GB200-186GB_aarch64x4_TRT/qwen3-vl-235b-a22b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.0","0","False","Queries/s","fp32"
"NVIDIA","available","closed","datacenter","NVIDIA GB200 NVL72 (4x GB200-186GB_aarch64, TensorRT)","GB200-NVL72_GB200-186GB_aarch64x4_TRT","wan-2.2-t2v-a14b","wan-2.2-t2v-a14b","Offline","0.0269817","vbench_score: 69.8883","1","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","build/submission/closed/NVIDIA/results/GB200-NVL72_GB200-186GB_aarch64x4_TRT/wan-2.2-t2v-a14b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.0","0","False","Samples/s","fp32"
"NVIDIA","available","closed","datacenter","NVIDIA GB200 NVL72 (4x GB200-186GB_aarch64, TensorRT)","GB200-NVL72_GB200-186GB_aarch64x4_TRT","wan-2.2-t2v-a14b","wan-2.2-t2v-a14b","SingleStream","40243719116.0","vbench_score: 70.6549","1","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","build/submission/closed/NVIDIA/results/GB200-NVL72_GB200-186GB_aarch64x4_TRT/wan-2.2-t2v-a14b/SingleStream/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.0","0","False","Latency (ms)","fp32"
"NVIDIA","available","closed","datacenter","NVIDIA GB200 NVL72 (72x GB200-186GB_aarch64, TensorRT)","GB200-NVL72_GB200-186GB_aarch64x72_TRT","deepseek-r1","deepseek-r1","Interactive","240318.0","exact_match: 81.51777575205105  TOKENS_PER_SAMPLE: 3778.798541476755","18","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","build/submission/closed/NVIDIA/results/GB200-NVL72_GB200-186GB_aarch64x72_TRT/deepseek-r1/Interactive/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.0","1","False","Tokens/s","fp4"
"NVIDIA","available","closed","datacenter","NVIDIA GB200 NVL72 (72x GB200-186GB_aarch64, TensorRT)","GB200-NVL72_GB200-186GB_aarch64x72_TRT","deepseek-r1","deepseek-r1","Offline","486141.0","exact_match: 81.51777575205105  TOKENS_PER_SAMPLE: 3761.302415679125","18","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","build/submission/closed/NVIDIA/results/GB200-NVL72_GB200-186GB_aarch64x72_TRT/deepseek-r1/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf, NVIDIA Dynamo mlperf-v6.0-dynamo-v0.8.0, vLLM CentML:mlperf-inf-mm-q3vl-v6.0","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.0","0","False","Tokens/s","fp4"
